Genus,TARA_099_SRF_0_22_3,TARA_098_SRF_0_22_3,TARA_098_MES_0_22_3,TARA_098_DCM_0_22_3,TARA_096_SRF_0_22_3,TARA_094_SRF_0_22_3,TARA_093_SRF_0_22_3,TARA_093_DCM_0_22_3,TARA_085_SRF_0_22_3,TARA_085_MES_0_22_3,TARA_085_DCM_0_22_3,TARA_084_SRF_0_22_3,TARA_082_SRF_0_22_3,TARA_082_DCM_0_22_3,TARA_078_SRF_0_22_3,TARA_078_MES_0_22_3,TARA_078_DCM_0_22_3,TARA_076_SRF_0_22_3,TARA_076_MES_0_22_3,TARA_076_DCM_0_22_3,TARA_072_SRF_0_22_3,TARA_072_MES_0_22_3,TARA_072_DCM_0_22_3,TARA_070_SRF_0_22_3,TARA_070_MES_0_22_3,TARA_068_SRF_0_22_3,TARA_068_MES_0_22_3,TARA_068_DCM_0_22_3,TARA_067_SRF_0_22_3,TARA_066_SRF_0_22_3,TARA_066_DCM_0_22_3,TARA_065_SRF_0_22_3,TARA_065_MES_0_22_3,TARA_065_DCM_0_22_3,TARA_064_SRF_0_22_3,TARA_064_MES_0_22_3,TARA_064_DCM_0_22_3,TARA_062_SRF_0_22_3,TARA_058_DCM_0_22_3,TARA_057_SRF_0_22_3,TARA_056_SRF_0_22_3,TARA_056_MES_0_22_3,TARA_152_SRF_0_22_3,TARA_152_MES_0_22_3,TARA_151_SRF_0_22_3,TARA_151_DCM_0_22_3,TARA_150_SRF_0_22_3,TARA_150_DCM_0_22_3,TARA_149_SRF_0_22_3,TARA_149_MES_0_22_3,TARA_148_SRF_0_22_3,TARA_148b_MES_0_22_3,TARA_146_SRF_0_22_3,TARA_146_MES_0_22_3,TARA_145_SRF_0_22_3,TARA_145_MES_0_22_3,TARA_142_SRF_0_22_3,TARA_142_MES_0_22_3,TARA_142_DCM_0_22_3,TARA_141_SRF_0_22_3,TARA_140_SRF_0_22_3,TARA_138_SRF_0_22_3,TARA_138_MES_0_22_3,TARA_138_DCM_0_22_3,TARA_137_SRF_0_22_3,TARA_137_MES_0_22_3,TARA_137_DCM_0_22_3,TARA_133_SRF_0_22_3,TARA_133_MES_0_22_3,TARA_133_DCM_0_22_3,TARA_132_SRF_0_22_3,TARA_132_MES_0_22_3,TARA_132_DCM_0_22_3,TARA_128_SRF_0_22_3,TARA_128_DCM_0_22_3,TARA_125_SRF_0_22_3,TARA_124_SRF_0_22_3,TARA_123_SRF_0_22_3,TARA_122_SRF_0_22_3,TARA_122_MES_0_22_3,TARA_122_DCM_0_22_3,TARA_112_SRF_0_22_3,TARA_112_MES_0_22_3,TARA_112_DCM_0_22_3,TARA_111_SRF_0_22_3,TARA_111_MES_0_22_3,TARA_111_DCM_0_22_3,TARA_110_SRF_0_22_3,TARA_110_MES_0_22_3,TARA_110_DCM_0_22_3,TARA_109_SRF_0_22_3,TARA_109_MES_0_22_3,TARA_109_DCM_0_22_3,TARA_102_SRF_0_22_3,TARA_102_MES_0_22_3,TARA_102_DCM_0_22_3,TARA_100_SRF_0_22_3,TARA_100_MES_0_22_3,TARA_100_DCM_0_22_3,TARA_009_SRF_0_22_1_6,TARA_009_DCM_0_22_1_6,TARA_007_SRF_0_22_1_6,TARA_007_DCM_0_22_1_6,TARA_052_SRF_0_22_1_6,TARA_052_DCM_0_22_1_6,TARA_004_SRF_0_22_1_6,TARA_004_DCM_0_22_1_6,TARA_048_SRF_0_22_1_6,TARA_045_SRF_0_22_1_6,TARA_042_SRF_0_22_1_6,TARA_042_DCM_0_22_1_6,TARA_041_SRF_0_22_1_6,TARA_041_DCM_0_22_1_6,TARA_039_MES_0_22_1_6,TARA_039_DCM_0_22_1_6,TARA_038_SRF_0_22_1_6,TARA_038_MES_0_22_1_6,TARA_038_DCM_0_22_1_6,TARA_037_MES_0_22_1_6,TARA_036_SRF_0_22_1_6,TARA_036_DCM_0_22_1_6,TARA_034_SRF_0_22_1_6,TARA_034_DCM_0_22_1_6,TARA_033_SRF_0_22_1_6,TARA_032_SRF_0_22_1_6,TARA_032_DCM_0_22_1_6,TARA_031_SRF_0_22_1_6,TARA_030_SRF_0_22_1_6,TARA_030_DCM_0_22_1_6,TARA_025_SRF_0_22_1_6,TARA_025_DCM_0_22_1_6,TARA_023_SRF_0_22_1_6,TARA_023_DCM_0_22_1_6,TARA_018_SRF_0_22_1_6,TARA_018_DCM_0_22_1_6
Methylophaga,0.003122853,0.001382896,0.016923674,0.001369825,0.002193015,0.012522991,0.011216547,0.009116455,0.002450755,0.002194354,0,0,0,0.014859301,0.001274113,0.011930327,0.00341262,0.014093349,0.055510261,0.139496637,0.019077416,0.204374425,0.038069286,0.0220022,0.523078541,0.039616163,0.067578105,0.060541311,0,0,0,0,0.072859745,0.012234543,0.001070102,0.056343319,0.008677489,0.001437091,0.00839023,0.001982318,0.000981335,0.003135878,0,0.005494757,0.001626942,0.000959969,0.002426046,0.1247177,0,0.016463013,0.002541231,0.015776188,0,0.00595543,0,0.00813529,0.003654804,0.096190151,0.001991001,0,0.009501352,0.003600781,0.06445727,0.01894878,0.000835352,0.158014818,0.018615829,0.002677304,0.02024144,0.029266706,0,0.147190523,0.003832115,0.000972952,0.026207168,0.003097534,0,0,0.0009253,0.009585806,0.125857269,0.001668057,0.041212121,0.024455627,0.001736699,0.042656657,0.006246709,0.026234423,0.042880896,0.122788066,0.000776259,0.179751616,0.024590694,0.001346131,0.12577725,0.024035252,0.026943174,0.053937433,0.102872671,0.015644343,0.013539692,0.052752354,0.199634219,0.003683682,0.002063579,0.01536368,0.007683228,0,0.003211819,0.006138924,0.021167754,0.006905737,0.024892569,0.012774981,0,0.023193448,0.049230545,0.023907954,0.085891584,0.003198516,0.005989877,0.001540262,0.013933884,0.002885462,0,0.003928841,0.001605536,0,0,0.005253756,0.008253719,0.001231694,0.011302841,0.005237874,0.00517576
Microbacterium,0,0,0.00099551,0,0,0,0,0,0,0,0,0,0,0,0,0.008351229,0.00682524,0.143495919,0.233316565,0.565328478,0.002543655,0.01353473,0,0.004889378,0.013142677,0,0.000866386,0,0,0,0.007612281,0.001628002,0.536281611,0.045718554,0,0.388142862,0,0,0,0,0,2.151212017,0,0.078758185,0,0.010559662,0,0,0,0.042072145,0,0.043121582,0,0.055981038,0,0.121012437,0,0.049443535,0.021901007,0.001295152,0.000863759,0.000900195,0,0,0,0.000806198,0.000846174,0.000669326,0.015383494,0,0.000941442,0.034580906,0.008622259,0,0,0,0,0,0,0.240516588,0.058662287,0,0.167272727,0.046089451,0,0.005971932,0.003569548,0,0.007876083,0,0,0.008170528,0,0,0,0,0,0,0,0,0,0,0,0,0.001031789,0,0,0.012205717,0.008832504,0.030694619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ML635J-21(undef),0.055170404,0.045635579,0.00099551,0.002739651,0.054825363,0.06965914,0.019068129,0.00536262,0,0,0,0,0,0,0.003822338,0,0.00910032,0.048686115,0,0.005873543,0.012718277,0.010827784,0.010018233,0.007334067,0,0,0,0,0,0.02273147,0.017761989,0.01953602,0,0.020605545,0.010701024,0,0.012396412,0.017245096,0.016780459,0.012885065,0.02158937,0.001045293,0.007582322,0.000915793,0.005694298,0.009599693,0.006469456,0.004213436,0.011631192,0,0.014400312,0,0.005921114,0,0.005944172,0.001016911,0.01005071,0,0.008959503,0.010361218,0.004318796,0.028806251,0,0,0.065157464,0,0.002538522,0.000669326,0,0.001083952,0.041423461,0.00088669,0.001916058,0.050593501,0.038000393,0.103767375,0.081811501,0.030119086,0.078650542,0.012200117,0.023464915,0.030859049,0,0.005643606,0.102465244,0,0.031233547,0.090883538,0.02537849,0.059062614,0.048128052,0.000907836,0.064712354,0.078075572,0,0.068544977,0.056335728,0,0.036878882,0.026527364,0.004166059,0.027694986,0.007727776,0.024864855,0.01754042,0.001097406,0.006286277,0.02369345,0.012847278,0.008185232,0.00176398,0.025649879,0,0.001277498,0.001405837,0.020294267,0,0.008965483,0.00482537,0.012794064,0.030947698,0,0,0.002885462,0.003464163,0.010214986,0.00401384,0.129585119,0.051947065,0.028520392,0.012380579,0.017243715,0.016954261,0.00673441,0.008626267
MWH-UniP1 aquatic group,0.01040951,0.001382896,0,0.004109476,0.000731005,0.080616758,0.00224331,0.011797765,0,0,0,0,0,0,0.015289351,0.002386065,0.014788019,0.038436407,0,0.007341929,0.089027942,0.023009041,0.020036466,0.034225644,0,0.004401796,0,0.005341881,0,0.004262151,0,0.016280016,0.000847206,0.025756932,0.012841229,0,0.020454081,0.053172379,0.108024206,0.050549102,0.069674785,0.00836234,0,0,0.008134711,0.005759815,0.011321548,0.004213435,0.001661598,0,0.016941543,0,0.006766988,0,0,0,0.021015121,0,0.032851511,0.202043751,0.222849888,0.13142852,0,0,0.121961407,0.000806198,0,0.047522155,0,0.033602515,0.066842402,0.00088669,0,0.043782837,0.038000393,0.04104232,0.031892618,0.026643807,0.049966227,0.006100059,0.006399522,0.020016681,0,0.020693223,0.065126215,0,0.007139096,0.062775227,0.02625361,0.041188402,0.128858977,0.000907836,0.143661425,0.162881796,0,0.064984199,0.050620509,0,0.003881988,0.068018882,0.012498177,0.088360193,0.032199067,0.056176153,0.057780208,0.05157807,0.009080178,0.042361016,0.087522081,0.085944934,0.022931734,0.110491787,0.036683785,0,0.116684474,0.095672973,0,0.034865767,0,0.167922084,0.156735118,0.084714435,0.001741735,0.070693809,0.041569959,0.025144581,0.040941165,0.176611977,0.036743046,0.123838545,0.013412294,0.104693986,0.011302841,0.017210159,0.014664654
Nitrospina,0.047883747,0.037338201,0.56544982,0.104106736,0.013889092,0.019567175,0,0.003217572,0,0.448745379,0.005456856,0.000742992,0,0.000619138,0.04459394,0.553567169,0.183143933,0.097372231,0.511735216,0.039646412,0.044513971,0.207081369,0.104189625,0.034225645,0.245329968,0.083634123,0.875916203,0.097934473,0.012318305,0.102291617,0.131946206,0.109076109,0.755708053,0.108823037,0.088818499,0.699596205,0.073758654,0.05317238,0.02412191,0.022796654,0.036309395,0.363761798,0.103986135,0.559549429,0.047181323,0.263031583,0.088146338,0.091852901,0.131266305,0.776505451,0.16433297,0.730963399,0.211468352,0.870683803,0.191402349,0.62641732,0.109644114,0.585231666,0.120455541,0.024607893,0.010365112,0.031506837,1.324844807,0.182199807,0.008353521,0.77798112,1.728733532,0.006023935,0.653393679,0.007587664,0.020711731,0.934571153,0.174361235,0.037945126,0.034069318,0.04336547,0.029119347,0.038228072,0.035161419,0.540290885,0.098126006,0.068390325,0.421818182,0.126981142,0.022577087,0.590368127,0.185616505,0.019675818,0.480441062,0.036525564,0.007762589,0.565582105,0.012942471,0.013461306,0.701518183,0.015133307,0.004082299,1.438331536,0.180512422,0.002040566,0.087487241,0.013188088,0.02833518,0.014734729,0.084606734,0.019753303,0.071244473,0.0344632,0.021679781,0.030694619,0.07585112,0.017757609,0.091709464,0.541659215,0.005623348,0.013046314,1.289110935,0.019923296,1.243015278,0.003198516,0.030947697,0.023103936,0.529487581,0.012984577,0.018475537,0.212157405,0.025688574,0.015675619,0.043711554,0.00450322,0.067061469,0.008621858,0.018838069,0.05686835,0.038818202
NS10 marine group,0,0,0,0,0.000731005,0.002348061,0.039257913,0.037538343,0.001225378,0.001097177,0.000779551,0.012630859,0.055297501,0.038386528,0,0.001193033,0.069389937,0,0,0,0,0.002706946,0.046083873,0.183351669,0,0.136455674,0,0.185185185,0.118255728,0.10513305,0.08627252,0.039072039,0,0.045718554,0.083467988,0.001565092,0.062601883,0.002874183,0.007341451,0.011893906,0.002944005,0,0.145147314,0,0.02277719,0.030719017,0.166588494,0.110392018,0.06895635,0,0.046589244,0.001051746,0.084587341,0,0.087973751,0,0.039289141,0,0.05773902,0.022017588,0.003455037,0,0.001983301,0.033524765,0.003341408,0,0,0.015394501,0,0.091051976,0,0,0.039279179,0.092430434,0.146760139,0.087505324,0.207302023,0.110050507,0.001850601,0.000871437,0.008532696,0,0,0,0.008683495,0,0.006246709,0.05340579,0.016627286,0.033417005,0.011643883,0,0.042710153,0.021538089,0,0.030266613,0.04980405,0,0.029114907,0,0.011456663,0,0,0,0.016508631,0,0.050290216,0,0,0,0,0,0.009170946,0,0.073103526,0,0,0.006973153,0,0.001599258,0.001996626,0.030805249,0,0.09089204,0.001154721,0.003928841,0.004816608,0,0,0,0.014444009,0,0.001883807,0.000748268,0.000862627
NS2b marine group,0.400766141,0.434229449,0.017919184,0.123284294,0.394011609,0.458654562,0.293873523,0.542697182,0.386606622,0.168965253,0.53944917,0.954744374,0.645598319,0.462495743,0.336365721,0.047721308,0.184281473,0.179369899,0.018214305,0.076356053,0.29379221,0.133993828,0.360656395,0.354479893,0.021028282,0.259705961,0.168078875,0.25462963,0.372012811,0.412007898,0.449124588,0.325600325,0.065234888,0.440443535,0.483151237,0.048517858,0.290695873,0.613637996,0.374413994,0.456924237,0.214912366,0.044947579,0.422443674,0.037547507,0.717481494,0.281270999,0.370376361,0.440725385,0.567435987,0.076827395,0.391349647,0.100967607,0.354420958,0.113153162,0.424413905,0.20643298,0.614920737,0.07461479,0.770517262,0.8651617,0.49838909,0.235851179,0.013883103,0.546599422,0.627349428,0.014511564,0.071078618,0.427699393,0.257471116,0.533304427,0.401995857,0.151623971,0.678284363,0.696633585,0.602764855,0.269485421,0.34388563,1.102821926,0.511691171,0.216116354,0.344507611,0.275229357,0.021818181,0.166486385,0.284818646,0.160389029,0.175800248,0.658671414,0.357924215,0.825322318,0.52940857,0.179751615,0.45039798,0.687872712,0.278127159,0.340944498,0.427008491,0.489032722,0.22224379,0.840033193,0.484304372,0.764909134,0.160995337,0.107747704,0.157863782,0.466397436,0.436547018,0.084004049,0.137305284,0.18519087,0.114658671,0.168697283,0.142804738,0,0.222122251,0.126114371,0.007293415,0.181301987,0.000965074,0.119944346,0.112809352,0.243361468,0.195074373,0.324614432,0.106234338,0.111579079,0.216747345,0.10659421,0.409875011,0.066797761,0.077378619,0.06527978,0.056514204,0.374133881,0.590036663
NS4 marine group,1.890367038,1.566821551,0.007964081,0.223281554,2.057047618,1.184988063,0.69430424,0.636543041,0.009190332,0.009874593,0.031961585,0.157514248,0.233631942,0.169643686,0.516015595,0.033404917,0.371975566,0.729010519,0.002602044,0.130686323,0.67534053,0.374912023,0.212386543,0.689402273,0.01664739,0.642662207,0.024258807,0.65883191,0.379403794,0.725986332,0.751078407,0.547008546,0.011860887,0.614302824,0.781174757,0.006260368,0.518170041,0.777466407,0.732047532,0.537208106,0.569174305,0.071079893,1.634532063,0.003663172,1.112828439,0.679658251,1.161267366,1.263188052,1.064254026,0.005487671,1.07070553,0.054690787,0.525287384,0.00595543,0.362594514,0.007118377,1.02517246,0.001797947,1.200573407,1.646138504,0.960500288,1.020821518,0.002974951,0.137014255,1.349928995,0.004837188,0.005077044,1.038124816,0.015383494,0.692645384,1.351911128,0.00532014,0.248129449,1.522669779,1.261875123,0.598598364,0.774435986,0.962652333,1.124240096,0.18387319,0.078927439,1.088407005,0.009696969,0.292526925,0.983840015,0.01109073,0.406928492,1.822355477,0.659840728,1.297823231,1.821103375,0.042668311,1.41461205,1.533242693,0.042516255,0.90621801,2.553069889,0.007191657,0.569681677,2.661578853,0.465557107,1.285838632,0.461090648,0.405205042,0.281678514,1.455160001,1.190900264,0.652646847,0.753171674,0.589336689,0.100546834,0.700439008,0.131013519,0,0.619974132,0.372544757,0,0.460228121,0.003860296,0.414207807,0.476195231,0.515987924,0.024384296,0.802158324,0.282906664,0.139866733,0.536248986,1.578012333,1.567280952,0.644710969,0.276499599,0.654029488,0.544420165,1.143353138,1.486305801
NS5 marine group,1.252264069,0.648578382,0.066699185,1.019150158,0.920335093,2.125777796,2.02458667,2.959630193,0.048402414,0.053761672,0.068600473,0.39081365,0.181099317,0.196885737,0.398797237,0.057265571,0.885006086,0.512485427,0.022551044,0.211447536,0.432421434,0.254452924,0.899637341,0.22980076,0.02190446,0.277313142,0.116962106,0.30982906,0.980537078,1.079744839,1.149454451,0.665852667,0.061846063,0.924673854,0.430181167,0.035997119,0.364454525,0.944169003,1.078144501,0.712643223,0.706561204,0.112891596,2.25194974,0.082421358,1.458553648,1.27003936,1.158841319,1.248862373,0.808367813,0.062193606,0.899595943,0.18510728,0.562505814,0.071465156,0.750154546,0.200331512,0.522636941,0.096190149,0.630151716,1.951794432,1.161756196,0.886692411,0.109081532,1.297262632,1.146103082,0.077395011,0.209004984,1.900216863,0.174886041,2.01398298,0.961212578,0.162264253,1.014552456,1.022572485,1.023389896,1.245982886,0.781369164,0.435568323,0.960461907,0.238773715,0.507695424,0.951626353,0.054545452,0.773174057,1.879976728,0.203045683,1.503672174,1.664011996,0.784982937,1.449365464,1.811788267,0.184290797,1.581569917,2.313998412,0.260412056,1.841812434,2.360385369,0.258000718,1.286878882,2.953379857,1.873685088,2.513649672,2.014373664,0.692532254,0.936864803,1.294938764,2.02418121,0.455919413,0.390236069,0.394937436,0.672076205,0.607704829,0.725814903,0.002554996,0.902547373,1.116184675,0,0.743138915,0.005790444,0.962753282,1.111122204,0.552954222,0.402340892,0.569878665,0.315238853,0.539822732,0.395764597,4.638938238,2.816544506,1.284918715,0.981160885,1.688652405,1.004069024,1.795842625,1.833081731
NS7 marine group,0.283138675,0.319449054,0.00199102,0.021917206,0.187137239,0.176104567,0.013459856,0.024668053,0.000612689,0,0.003897754,0.071327206,0.425790755,0.385103552,0.279030655,0.003579098,0.091003197,0.349771304,0.001734696,0.041114798,0.237831788,0.073087542,0.080145866,0.146681335,0.003504713,0.032279836,0.010396632,0.037393162,0.41882237,0.173327462,0.13702106,0.115588117,0.003388825,0.104959497,0.134832903,0.001565092,0.114666816,0.165265502,0.161511919,0.137771082,0.152106925,0.017769975,0.134315425,0.003663171,0.482388353,0.087357205,0.067929288,0.079212593,0.098034328,0.003658448,0.151626811,0.008413968,0.016071594,0.004764344,0.099862095,0.009152201,0.05756316,0.011686654,0.086608529,0.431285698,0.285040554,0.307866808,0.008924852,0.088913505,0.62818478,0.001612396,0.018615828,0.36946802,0.008906234,0.27532383,0.261720957,0.007093519,0.101551048,0.390153727,0.342003538,0.281101173,0.188582441,0.500440202,0.272963646,0.040086099,0.065061808,0.095079232,0.001212121,0.047970652,0.243137868,0.021328329,0.100839737,0.262344233,0.116391004,0.249461831,0.313608596,0.014525383,0.442632499,0.341917159,0.007086043,0.192282014,0.868713259,0.011686444,0.155279503,0.460487832,0.081238152,0.320470551,0.070837949,0.081041009,0.071193471,0.192046004,0.173221858,0.214677016,0.176650073,0.245556954,0.0776151,0.164751146,0.1637669,0.010219985,0.236180622,0.127563963,0.003646707,0.110574289,0.006755518,0.174319116,0.321456738,0.240280945,0.01915909,0.284217968,0.155887345,0.02593035,0.207916898,0.05747727,0.060182575,0.05103649,0.033014878,0.082523496,0.058398012,0.075575044,0.106965709
Oceanobacter,0.125955073,0.161798872,0.004977551,0.02739651,0.187868244,0.335772708,0.059447698,0.033784508,0.001838066,0.001097177,0.000779551,0.001485984,0.001382438,0.005572238,0.082817318,0.046528274,0.056876998,0.166557763,0.099744999,0.211447535,0.186958679,0.452059985,0.138251617,0.858085809,8.148459678,0.25970596,0.592607995,0.277777778,0.009854644,0.150595991,0.24866785,0.138380138,0.024568984,0.110754807,0.112895804,0.012520738,0.07933704,0.106344758,0.068170615,0.152638465,0.072618791,0.020905851,0.253466205,0.066852877,0.110632067,0.213113181,0.12858044,0.152526376,0.08307994,0.050303651,0.072001559,0.071518721,0.058365265,0.008337601,0.063008226,0.023388958,0.108730413,0.042251749,0.143352049,0.089365505,0.08032961,0.045009767,0.090240178,0.123895869,0.175423941,0.168495392,0.042308701,0.352734866,0.102016857,0.16584467,0.043306345,0.168471081,0.087180618,0.101187001,0.123173688,0.039493553,0.074185005,0.038228071,0.051816828,0.042700409,0.088526724,0.082568807,0.143030303,0.11663453,0.224902528,0.014503264,0.135642831,0.459102408,0.081386191,0.254124669,0.324476219,0.017248892,0.301559568,0.366147509,0.177151057,0.147772288,0.219627694,0.011686444,0.145574534,0.221741555,0.230174766,0.27563105,0.060534247,0.18234227,0.141355152,0.284228085,0.18160356,0.0344632,0.052995022,0.022509387,0.021167754,0.105559118,0.210931768,0.122639823,0.068886015,0.049286076,0.109401211,0.111570454,0.016406258,0.060771802,0.079865028,0.141704147,0.137597101,0.157257657,0.070437986,0.019644204,0.061010364,0.296791723,0.162176202,0.105825665,0.137218084,0.119474313,0.395599427,0.20727017,0.225145568
OM27 clade,0.058293257,0.074676402,0.005973061,0.041094765,0.006579044,0,0,0,0,0.003291531,0,0,0,0,0.011467013,0.001193033,0.228645531,0.021780631,0.000867348,0.187953364,0.049601282,0.020302095,0.136247971,0.041559712,0.000876178,0.017607184,0.00866386,0.024928775,0,0.019890037,0.010149708,0.032560033,0.005930444,0.034127935,0.035313379,0.006260369,0.036569417,0.011496731,0.076560845,0.018832018,0.04317874,0.014634095,0.012998267,0.005494757,0.002440413,0.021119324,0.027495188,0.016011056,0.019108386,0.005487671,0.016094466,0.002103492,0.007612861,0.017866289,0.008321841,0.014236757,0.021928823,0.000898973,0.018914506,0.014246675,0.009501352,0.020704493,0,0.016033583,0.003341408,0,0,0.002677304,0.010525549,0.019511138,0.017887404,0.004433449,0.064187927,0.042809885,0.052414335,0.013164518,0.026346077,0.022010101,0.03793732,0.017428738,0.033064198,0.019182652,0.002424242,0.057376664,0.062521166,0.001706266,0.044619352,0.000936944,0.012251685,0.003885698,0.005433812,0.005447019,0.020707953,0.040383916,0.021258127,0.016023501,0.017145656,0.000898957,0.01552795,0.010202832,0,0,0.001287963,0.012892888,0.001031789,0,0.000698475,0.027283366,0.052192067,0.008185232,0,0.000986534,0,0,0.008435022,0,0,0.00199233,0,0.001599258,0,0.00616105,0.015675619,0.008656385,0.01039249,0.004714609,0.012041519,0,0.001267002,0.009756976,0.027856303,0.00615847,0.001883807,0.002244803,0.011214147
OM43 clade,0.145733142,0.127226463,0.003982041,0.064381797,0.139621924,0.101749306,0.096462301,0.063815183,0.033085194,0.002194354,0.024166076,0.012630859,0.015206813,0.016097576,0.072624417,0.014316392,0.039813899,0.069185533,0.001734696,0.032304484,0.066135043,0.029776406,0.088160452,0.063561912,0.000876178,0.055756081,0.007797474,0.062321937,0.056664203,0.110815918,0.0938848,0.076516077,0.011013682,0.074695102,0.090423653,0,0.084915426,0.09772221,0.090194968,0.067398802,0.100096171,0.007317048,0.090987868,0.010989514,0.091108761,0.056638187,0.081676883,0.070785722,0.078095143,0.005487671,0.084707716,0.031552377,0.068515746,0.009528687,0.068952399,0.002033822,0.084974188,0.004494867,0.095568032,0.090660657,0.166705536,0.14493145,0.007933202,0.099116695,0.12697352,0.012899169,0.023692873,0.087012396,0.006477261,0.088884071,0.11956317,0.005320139,0.057481726,0.100214049,0.107449387,0.065048205,0.081811501,0.033594365,0.079575842,0.013942991,0.052262764,0.110091743,0.008484848,0.087475897,0.093781749,0.012796997,0.082991995,0.123676567,0.042880896,0.101028156,0.186302135,0.014525383,0.152721155,0.086152355,0.012400574,0.083678284,0.102873939,0.027867674,0.089285714,0.027887742,0.11769117,0.094954237,0.146827748,0.058017995,0.09079747,0.063649533,0.085213978,0.134262882,0.106792998,0.128917401,0.109366732,0.144033937,0.116602034,0.016607476,0.20384637,0.065231572,0.014586828,0.050804403,0.020266553,0.063970318,0.070880213,0.103197585,0.050510328,0.147158542,0.085449359,0.041645713,0.107570905,0.02403595,0.062716579,0.025518245,0.057776035,0.065279779,0.062165625,0.067344099,0.051757601
OM60(NOR5) clade,0.162388357,0.175627834,0.00099551,0.032875811,0.163014079,0.217586976,0.319671579,0.39951522,0.009803021,0.001097177,0.012472813,0.013373851,0.022119,0.029718602,0.217873251,0.017895489,0.137642335,0.155026841,0.000867348,0.041114798,0.189502334,0.050078501,0.042076579,0.193130424,0.000876178,0.054288816,0.002599158,0.039173789,0.278393693,0.117919502,0.124333925,0.087912089,0.001694412,0.115906193,0.081862833,0.003130184,0.080576682,0.136523676,0.212902076,0.186337865,0.201173675,0.01986056,0.094237435,0,0.102497356,0.092157051,0.089763702,0.083426029,0.06729475,0,0.052518785,0.004206984,0.016071594,0.001191086,0.071330068,0.002033822,0.075837178,0,0.091586032,0.584113663,0.342048664,0.138630083,0.004958252,0.04664315,0.162058308,0.00403099,0.00423087,0.304543386,0.003238631,0.189691616,0.19299567,0.00088669,0.021076633,0.173185444,0.123173688,0.13706586,0.131730383,0.249061675,0.102708354,0.014814428,0.02133174,0.111759799,0.001212121,0.028218031,0.161513012,0.002559399,0.079422447,0.191136512,0.063883784,0.149987954,0.192512207,0.002723509,0.238141461,0.3701859,0.007086043,0.350736636,0.135532332,0.008090614,0.085403727,0.396550083,0.149978129,0.386410994,0.417299915,0.153793732,0.154768416,0.32153988,0.189985262,0.12708305,0.205556447,0.160635173,0.03704357,0.195333694,0.058956083,0.002554996,0.361300118,0.35370008,0.001823354,0.257010509,0.000965074,0.607718019,0.730765007,0.190992546,0,0.184669542,0.128174039,0.048717626,0.240830384,0.368899571,0.326252906,0.818084931,0.179518395,0.469275394,0.389948008,0.21026324,0.247573863
OM75 clade,0.131159827,0.105100122,0,0.213692775,0.139621925,0.171408445,0.197411221,0.261695876,0.00490151,0.002194354,0.002338653,0.002228975,0.020736563,0.008048789,0.284127106,0.022667621,0.444778123,0.10762194,0.000867348,0.224663005,0.151347502,0.071734069,0.180328197,0.547610317,0.002628535,0.315462041,0.002599158,0.331196582,0.236511456,0.23725972,0.177619893,0.141636142,0.004236031,0.202835838,0.156770004,0,0.17912816,0.139397859,0.208706961,0.135788765,0.187434986,0.027177606,0.270797227,0.001831586,0.137476613,0.274551214,0.223196235,0.16600937,0.222654238,0.001829224,0.18466282,0.028397139,0.230923441,0.001191086,0.416092064,0,0.138882543,0.000898973,0.134392545,0.19038738,0.101923591,0.118825786,0.002974951,0.071422325,0.161222955,0.000806198,0.002538522,0.41431287,0.001619316,0.315430058,0.114855959,0.00266007,0.104425135,0.147888695,0.146760139,0.211406667,0.203142116,0.12511005,0.121214364,0.048800467,0.188785904,0.128440366,0.01090909,0.116634529,0.283081946,0,0.207033795,0.168649865,0.036755055,0.087039643,0.1265302,0.001815673,0.139778683,0.150766622,0,0.178038901,0.09634226,0.000898957,0.114518634,0.292481193,0.241631429,0.245298446,0.327142527,0.221020932,0.195008204,0.302883981,0.13899657,0.241242399,0.197526899,0.216908644,0.139354384,0.17067035,0.051095273,0,0.246021481,0.101471333,0.001823354,0.165363352,0.003860296,0.127940635,0.132775609,0.140163884,0.13063016,0.141387619,0.145494855,0.279733469,0.247252527,0.216323545,0.387068982,0.395532806,1.180281865,0.426166106,0.316479542,0.428757427,0.383868881
